text,label
rt nomeusuario ei nomeusuario olha so o que o ministro das relacoes exteriores nomeusuario acha de voce eu nao deixava,0
rt nomeusuario patria educadora pesquisa internacional revela que o brasil e o 3o pais mais ignorante do mundo paginaweb,0
rt nomeusuario e o oscar para melhor filme vai para paginaweb,0
rt nomeusuario isto sim e um um penalti com cabeca paginaweb,0
rt nomeusuario tentando intender a idiota do face q compartilhou a ideia dessa trouxa aff como q da mulher burra na vidanem deve sabe,1
rt nomeusuario desde o taveira que nao se via tanta violencia no amoreiras,0
rt nomeusuario gente lembremse de colocar 2 forros no travesseiro hj pra nao encharcar a cama com lagrimas boa noite,0
rt nomeusuario gente sigam o nomeusuario ele mostra a realidade tenebrosa do marxismo cultural comunista feminista socialista q o pt quer,1
rt nomeusuario pensa em alguem com o cu na mao esse sou eu paginaweb,0
rt nomeusuario 30 fatos que mostram como a esquerda e incoerente e hipocrita paginaweb,0
rt nomeusuario 35 perguntas que gostaria de fazer a todos os integrantes da globonews paginaweb,0
rt nomeusuario as fufas usam sempre o msm argumento como mais cona que tu,1
rt nomeusuario enquanto doria viaja em busca de investimentos suplicy quer visitar o uruguai para isso | paginaweb http,0
rt nomeusuario parana pesquisas intencao de votos em bolsonaro poderia ser ainda maior entenda paginaweb,0
rt nomeusuario sinal de que estao com medo de bolsonaro a imprensa ja trabalha pautas ridiculas contra ele | paginaweb,0
rt nomeusuario taeyeon dilma lider da nacao tem muito hate plastica sapatao apaixonada no aecio mae de todos sua fav e s,1
rt nomeusuario meuamigosecreto diz que eu sou legal mas pediu pra ficar comigo e eu disse naoagora ele diz q eu sou vagabunda,0
rt nomeusuario alo trump ta afim de irritar a esquerda to mas como e so nos tirar uma foto juntos blz cola aqui na casa bran,1
rt nomeusuario sim a nomeusuario veio chorar na dm hehehehehe paginaweb,0
rt nomeusuario vem meteoro essa geracao fracassou paginaweb,0
rt nomeusuario azul e branco e o coracao paginaweb,0
rt nomeusuario mitroglou nomeusuario marcou o golo da vitoria por 01 sobre o sc braga nomeusuario nomeusuario paginaweb,0
rt nomeusuario usei o hi5 durante um dia talvez uma manha quando desativei a conta disse a minha mulher esta cena tipo lol kek,0
rt nomeusuario nao tenha vergonha de falar e escrever corretamente a lingua portuguesa ela e a nossa patria em portugal mocambique,0
rt nomeusuario o item 3 dessa lista tem que ser impresso e distribuido eu ja sofri da sindrome tenho mais amigos homens que mulheres,0
rt nomeusuario nomeusuario o stf quer de qualquer forma barrar o jair bolsonaro de se candidatar a presidente em 2018 stfnao,0
rt nomeusuario capitalismo nao liga pra ninguem mas ele liberta as pessoas ter oportunidade de negociar e que e a verdadeira liberda,0
rt nomeusuario eu ainda nao superei o fim de 2010,0
rt nomeusuario nomeusuario linda demaiscasa cmg <3,0
rt nomeusuario dizem que asiatico eh tudo igual mas vcs ja viram homem branco malhado nos blocos de carnaval paginaweb,0
rt nomeusuario nomeusuario feminismo e loucura utopica uma aberracao de mentes perturbadas com um tarja preta intravenosa elas,1
rt nomeusuario quando les que o bruno de carvalho tem uma namorada nova paginaweb,1
rt nomeusuario uma preguica mina childfree mano num quer ter filho nao tenha agora ficar postando como se crianca fosse o mal da human,0
rt nomeusuario nao e que ninguem te ama ou voce e gorda ou e feia e simples,1
rt nomeusuario pode ser feia pode ser gorda so nao pode ser feia e gorda,1
rt nomeusuario agora dizem que quero proibir video game meu deus game over para mais uma calunia paginaweb,0
rt nomeusuario padre julio lancelotti a servico da esquerda assista e tire suas conclusoes paginaweb,0
rt nomeusuario pequeno resumo sobre alguns assuntos que inocentes fazem questao de dizer que nao tocamos um abraco a todos https,0
rt nomeusuario quando souberam que gravaria entrevista 2 jornais desistiram de me ouvir nessa semana sera pq,0
rt nomeusuario 13 essa pratica enraizada em nosso pais faz com que os empresarios sejam subservientes a quem esta no poder no lugar,0
rt nomeusuario 12 estou falando de empresarios e grupos milionarios que se beneficiam de financiamentos que a meu ver deveriam se,1
rt nomeusuario 10 eu entendo que nao acho que muito do buraco em que o brasil se encontra decorre da ausencia de empreendedores dis,0
rt nomeusuario 15 muitos criticam o liberalismo e o capitalismo mas a verdade e que o brasil nunca foi verdadeiramente liberal,0
rt nomeusuario 17 precisamos mais que combater a corrupcao mudar essa mentalidade,0
rt nomeusuario 16 so existe liberalismo e concorrencia real quando todos os agentes correm riscos,0
rt nomeusuario a sarrada que faz vc passar vergonha paginaweb,1
rt nomeusuario apresentamos os novos veiculos anjos das marginais e uniformes da cet custo zero para a prefeitura gracas ao apoio da inic,0
rt nomeusuario muito normal melhor mostrar a plena realidade a crianca porque ninguem escolhe ser homossexual nao acontece a todos,0
rt nomeusuario nomeusuario gostei do video que voce fez sobre a disneyvoce tem todo o meu apoiodeus te abencoe e te guarde,0
rt nomeusuario nomeusuario isso se chama inveja deve que ninguem quer comer esse cu sujo dela por isso fica dando palpite na vida,1
rt nomeusuario 93 0911 jhu bom viado mais lindo 93 0911 dj luizinho bom dia sapatao mais gostoza,1
rt nomeusuario gnt eu n sou sapatao esse viado q me chama assim kkk,1
rt nomeusuario especialistas discutem influencia de ciencia e religiao na psicologia crista paginaweb nomeusuario nomeusuario,0
rt nomeusuario pronto ja esta escolhido o candidato imagem do presidente do partido lol paginaweb,0
rt nomeusuario mais uma vez a dualidade de criterios ricardo costa muito mais rapido a denunciar as identidades dos nomeusuario do que os a,0
rt nomeusuario isso e mt mais relevante do q dar desconto para mulheres ao inves disso eles promovem o trabalho intelectual delas parabens,0
rt nomeusuario que lindo e vermelho e branco carregabenfica thewalkingdead paginaweb,0
rt nomeusuario ontem o espetaculo foi do caralho so tenho isto a dizer overdosedetourette,0
rt nomeusuario naoaceitamosrefugiados a imprensa preocupase tanto com refugiados mas nao lembra os cristaos perseguidos e mortos no,1
rt nomeusuario ai ela disse o feminismo e a luta pela igualdade entre homem e mulher paginaweb,0
rt nomeusuario joao braga esclarece que houve uma troca de envelopes e que afinal adora pretos e paneleiros,1
rt nomeusuario num dia como o de hoje e o onze do benfica em dortmund nao tem uma unica mulher e uma vergonha,1
rt nomeusuario o estado pode defenderse do processo do socrates alegando falencia,0
rt nomeusuario esse sorriso e branco mas nao e por causa da colgate paginaweb,0
rt nomeusuario entao desta vez a esquerda nao realca a sabedoria de eduardo lourenco paginaweb,0
rt nomeusuario ha que reconhecer o merito do joao braga escreveu uma cronica do henrique raposo usando muito menos palavras,0
rt nomeusuario meu neto pediu pra ser trans comprei um carrinho de mao agora ele e transportador de brita desliguei do nomeusuario,1
rt nomeusuario alo revoltados com ladrao hospitalizado vao na fila do sus senti pena do povo humilde que leva ferro todo dia por c,0
rt nomeusuario 21 anos sem mamonas assassinas se eles fossem vivos voce estaria fazendo textao acusando os cara de machismo homofob,0
rt nomeusuario branco rico com problema na justica pode tirar photo sim negro com problema na justica vergonha tirar self com ele,1
rt nomeusuario calma cachorro ela ainda nao virou racao paz paginaweb,1
rt nomeusuario com muito orgulho fui eleito o reimomo do bloco porao do dops do meu amigo nomeusuario decorem as marchinhas a fol,0
rt nomeusuario defendendo as brancas e louras condenando o negro racismo ate quando paginaweb,1
rt nomeusuario desconstruindo o genero cachorro paginaweb,0
rt nomeusuario ele nunca vai voltar desse jeito vem meteoro paginaweb,0
rt nomeusuario esse psg e um sao caetano que fala frances,0
rt nomeusuario felipe neto x pastor malafaia igual a argentina x estado islamico nao tem como escolher um lado so quero ver sangue paz,1
rt nomeusuario goleiro bruno e macarrao macarrao macarrao de dia vao pro sitio de noite alimentam o cao,1
rt nomeusuario iu fater cry in the shower significa seu pai chora no banho em ingles,0
rt nomeusuario o tuiter ainda respira paginaweb,0
rt nomeusuario puta que pariu alguem entendeu alguma coisa paginaweb,0
rt nomeusuario quanta irresponsabilidade deve ter matado a familia de desgosto paginaweb,0
rt nomeusuario que comece o desespero carnavalacaboue feliz 2017 paginaweb,0
rt nomeusuario que noite terrivel sonhei que tinha votado na chapa dilma temer e ajudado a eleger essa quadrilha acordei aliviado,0
rt nomeusuario sobre esse tal de goza na minha boca paginaweb,0
rt nomeusuario sociologo chora filosofo passa mal chega de fala merda na sala de aula pra isso tem a rede social,0
rt nomeusuario ta certa a maria do corsario tem que processar esse cachorro safado que roubou o cigarrinho da sua inocente filha paz,0
rt nomeusuario ter o craque neto comentando futebol europeu e a mesma coisa que ter o goleiro bruno como conselheiro amoroso,0
rt nomeusuario ue turma que defende marginal revoltado com o pessoal tirando selfi com o goleiro bruno entao esse guerreiro do povo n,0
rt nomeusuario vagabundo chega agarrando as menina sejem cavalheiros ola tudo bem voce e linda seus labios devem ter gosto de mel vamo,1
rt nomeusuario voces ja aprenderam a cantar a marchinha sensacao do carnaval 2017 paginaweb,0
rt nomeusuario a imagem diz tudo nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario paginaweb,0
rt nomeusuario isso e gravissimo divulguem paginaweb,0
rt nomeusuario trump cortou a grana dos grupos proaborto otima medida paginaweb,1
rt nomeusuario comeca amanha 6 a nova serie do jr que mostra esquema de corrupcao envolvendo o bndes na america latina nao perca h,0
rt nomeusuario lembrando que este homem foi recebido pelo governo golpista e apresentou suas propostas para a area da educacao https,0
rt nomeusuario senado pede reforco da casa branca apos mais ameacas a centros judaicos paginaweb,0
rt nomeusuario dilma adere a greve de sexo convocada por gleisi hoffmann paginaweb,0
rt nomeusuario mulheres sao minorias entre estivadores apesar de politicas de inclusao paginaweb,1
rt nomeusuario o mais surpreendente nessa historia da filha da maria do rosario e saber que a deputada nao e virgem,1
rt nomeusuario hora de acabar com os corruptos vamos ocupar o congresso a pm e povo paginaweb,0
rt nomeusuario hora de invadir o congresso a pm nao vai atirar contra nos paginaweb,0
rt nomeusuario ocupar o congresso a pm e nossa irma paginaweb,0
rt nomeusuario o poder emana do povo a pm tambem e povo brasileiro paginaweb,0
rt nomeusuario polemica da semana prisao em 2a instancia vale para quem tem foro fux liberta juiz condenado e reacende debate paginaweb,0
rt nomeusuario o mito paginaweb,0
rt nomeusuario abram os olhos com esta equacao ue + nomeusuario nomeusuario nomeusuario pcp be = escravidaoausteridade ate quan,1
rt nomeusuario a europa muito doente e submissa a estes espectaculos de mariquice nojenta claro que se torna presa facil do islao in,1
rt nomeusuario ainda a proposito do nomeusuario e afins aqui ficam palavras alguem do proprio sistema pacheco pereira nomeusuario,0
rt nomeusuario ameaca ridiculo estao e mal habituados podem dizer o que querem de nos mas veem ameacas onde elas nao existem que,1
rt nomeusuario aqui nao ha lagrimas por soares nem elogios funebres a quem sempre considerei traidor inimigo e que se sentia intocav,1
rt nomeusuario asiaantar morreu em combate ao daesh que perdure o seu exemplo e que o seu sacrificio nao seja em vao paginaweb,0
rt nomeusuario assim sim um homem determinado e cumpridor forca trumppresident paginaweb,0
rt nomeusuario comeca felizmente a desenharse um bloco de aliancas contra a podridao globazidoramundialista nomeusuario nomeusuario,1
rt nomeusuario destinado aos teimosos tantos que acham utilidade no chamado voto util percebam que e simplesmente voto traidor,0
rt nomeusuario duas evidencias consequencia volta para tua casa faz boa viagem imigracaoinvasora islao nomeusuario https,0
rt nomeusuario esperanca na vitoria do brexit e no efeito domino sobre a aberrante ue nomeusuario nao europa das nacoes sim ht,1
rt nomeusuario estocolmo capital das violacoes as mulheres andam com medo e mudam habitos de vida welcome rapefugees nomeusuario,0
rt nomeusuario nomeusuario pesopesado do gangue da comunicacao social apesar da censura cobarde e de ridicularizarem quem se opoe ja,1
rt nomeusuario isto e ca um grande buraco como e que o socrates anda ca fora nomeusuario nomeusuario nomeusuario nomeusuario paginaweb,0
rt nomeusuario isto e deitar lenha para a fogueira querem mais 75 milhoes de muculmanos com livre circulacao na europa traidores ht,1
rt nomeusuario mentirosos nomeusuario nomeusuario quisemos assistir ao debate e fomos embora gracas a psp hipocritas cobardes https,1
rt nomeusuario nomes nao faltam vigaristas corruptos aldraboes assassinos vendidos traidores pedofilos aberracoes 25abril,1
rt nomeusuario o grande bandalho luispedronunes ofende enquanto podes um dia e o da caca outro e o do cacador nomeusuario nomeusuario,0
rt nomeusuario orgulho em nomeusuario na onu nunca o confronto politico do nosso tempo e entre o nacionalismo e globalismo htt,0
rt nomeusuario os animais islamitas continuam a atacar em solo europeu a culpa e dos governantes traidores criminosos so o naciona,1
rt nomeusuario participacao do pnr nas autarquicas vai crescendo com programa nacional e diferencas locais pode dizerse todos dif,0
rt nomeusuario por detras do pais as cores que nos vende o regime ha a crua realidade de tanta miseria moral e material httpst,0
rt nomeusuario quem vai ganhar com esta negociata quanto paga o contribuinte a mais ja agora quem votou em nomeusuario para pre,0
rt nomeusuario razao e coragem contra a infamia o medo nao passa por aqui pnr nacao identidade nomeusuario nomeusuario nomeusuario,0
rt nomeusuario sim voces praticam censura ao pnr e boicotamnos respondem sempre sorrindo e com um evasivo olhe que nao mas s,0
rt nomeusuario triste verdade que tantos teimam em nao querer ver quanto mais tarde se reverter a situacao mais dificil sera islao,0
rt nomeusuario uma candidatura realmente diferenciadora paginaweb,0
rt nomeusuario vai continuar a encolher os ombros ou vai mudar e apoiar o pnr paginaweb,0
rt nomeusuario vivemos no totalitarismo do pensamento unico dos donos da liberdade so o pnr enfrenta e denuncia a besta https,0
rt nomeusuario psd e cds querem os sms de centeno ate as 18h caso nao aconteca apresentam as 1815h um candidato conjunto a camara de,0
rt nomeusuario 7 eu to cagando pras pessoas que me chamam de gorda magra alta baixa feia etc sao so opinioes e a minha e a que vale,1
rt nomeusuario em dilma sobra cinismo e falta vergonha a afilhada tem tanto apreco pela verdade quanto o padrinho lulahttpstcoalvegy,0
rt nomeusuario nomeusuario a propria filha de 16 anos que se expoe na internet bebada drogada e semi nua se acionar a pf e capa,1
rt nomeusuario o psg jogou de branco dentro do camp nou e achou que nao ia ser goleado kkkkkkkkkkk,0
rt nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario e eu tenho o corpo da gisele bundchen,0
rt nomeusuario o que essa mulher esta falando eu to esperando pela comida e ela falando sobre sla me senti burra masterchefbr,0
rt nomeusuario a maior prova da honestidade do nomeusuario e a quantidade de votos que ele teve na camara,0
rt nomeusuario e o caviar pc siqueira querendo pagar de semteto e mole paginaweb,0
rt nomeusuario eu acho que se o movimento negro realmente tiver humildade e seriedade com o proprio movimento o minimo que devem faz,0
rt nomeusuario isso aqui a nomeusuario nao ve mas piadinhas que o nomeusuario faz de gorda feminista eles se preocupam httpstc,1
rt nomeusuario meu deus que catracada do nomeusuario no nomeusuario quis lacrar e se fodeu paginaweb,0
rt nomeusuario o facebook usou o hijab para homenagear as mulheres no diadamulher o hijab e o maior simbolo de opressao islamica pa,1
rt nomeusuario um pessimo dia para a midiaimprensa que nao noticiaram nada simplesmente manipularam torceram e retorceram cada fat,0
rt nomeusuario nomeusuario realizei o sonho da minha esposa e levei ela pra nyc e e claro nao podia faltar o yellow umbrella paginaweb,0
rt nomeusuario querido kfouri eu te perdoo por todos ataques pessoais que voce me fez jesus te ama e eu tambem paginaweb,0
rt nomeusuario essa geracao de bosta q fica na internet tuitando ai trump n me representa n deixarei trump gorvernar em paz bolsonar,1
rt nomeusuario nomeusuario mas nao seria muito incomodo,0
rt nomeusuario 6 emily fields so se fode emaya era lindo sim maria sapatao merece bem mais ela toma tanto no cu que as vezes eu acho qu,0
rt nomeusuario fala mal do capitalismo mas com o celularzinho que o papai deu,0
rt nomeusuario nomeusuario dessa eu nao sabia paginaweb,0
rt nomeusuario nomeusuario nomeusuario mas nao e pra criancas,0
rt nomeusuario nomeusuario eu choro de rir,0
rt nomeusuario se vc usa roupas complexas vc e sapatao ou falam que vc esta metido com algo que nao presta,1
rt nomeusuario e nesse dia da mulher confirmei o que eu ja acreditava toda generalizacao e burra,1
rt nomeusuario nomeusuario nomeusuario pelo fim da corrupcao dos outros e a continuidade das minhas voto sim,0
rt nomeusuario nomeusuario a esquerda pira paginaweb,0
rt nomeusuario feliz dia do esse do meio e o acelerador,1
rt nomeusuario feliz dia do nao tenho roupa pra sair,0
rt nomeusuario so pode comemorar quem viu o pai voltar com o cigarro,0
rt nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario estaremos la,0
rt nomeusuario e o guri do nomeusuario morreu de parada cardiaca de devido ao uso de drogas e nao foi constatado lesao corporal agora a intern,0
rt nomeusuario beijo gay ou hetero acho que nao devia aparecer nos desenhos animados paginaweb,1
rt nomeusuario nomeusuario nao paga pau ele paga uma mocreia para tirar a zica,1
rt nomeusuario um nomeusuario eh akele q sabe procriar sem deixar vestigios,1
rt nomeusuario nomeusuario imenso fantasias e todo resto porque nao introduzir diversidade antes de sermos adultos e trancafiados no,1
rt nomeusuario 20 anos a odebrecht pagou propina as farc paginaweb,0
rt nomeusuario o erro do psg foi jogar de branco o barca pensou que fosse realmadrid msn,0
rt nomeusuario about last night overdose de tourette checkem as datas e vejamnos pelo pais nomeusuario nomeusuario nomeusuario nomeusuario,0
rt nomeusuario proximo sabado 18 fev levo o meu solo de standup voz da razao a portalegre bilhetes cae portalegre fnac ou htt,0
rt nomeusuario franca rinoceronte branco de 4 anos do zoo thoiry foi baleado e teve um chifre cortado na noite de 2a p 3a dentro do z,0
rt nomeusuario as sapatao tao nervosaz paginaweb,1
rt nomeusuario angola ainda nao ratificou o acordo ortografico de lingua portuguesa escrevam bem yh,0
rt nomeusuario eduardo paes nao me sinto responsavel pelas dividas da olimpiada paginaweb,0
rt nomeusuario meus amigos a venezuela esta vivendo em ritmo de genocidio nao temos na midia nada que de a dimensao dessa tragedia,0
rt nomeusuario todo esquerdista tem uma mente reducionista e sempre tem dificuldade em analisar fatos reais,1
rt nomeusuario nomeusuario jornal esse que e feito com folha de bananeira,1
rt nomeusuario hoje e dia de revolucao todo dia deveria ser diadamulher 8mbr paginaweb,0
rt nomeusuario meu post de hj exclusivo e importante comunicacao do senado proibe uso do termo feminismo paginaweb,0
rt nomeusuario a corrupta da dilma recebeu 150 milhoes em propina e disse q delacao da odebrecht e um insulto a sua honestidade qua,1
rt nomeusuario orgulho hetero show w,0
rt nomeusuario tv russa tentou subornar jovens em suburbio de estocolmo para provocar disturbio e mostrar como refugiados nao se adapt,0
rt nomeusuario queria comer polvo mas o da copa gerou apego,0
rt nomeusuario concluindo no fundo a disney so quer mais audiencia competicao ta dura na minha familia isso ja nao se assiste http,0
rt nomeusuario nomeusuario nomeusuario desculpa eu gostava de conseguir respeitar a tua opiniao mas nao consigo se eles sao felizes,0
rt nomeusuario por favor fiquem firmes no boicote a itaipava divulguem paginaweb,0
rt nomeusuario toda vez que vejo homem comentando que toda feminista e sapatao tenho vontade de gritar no ouvido dele quem dera,0
rt nomeusuario esse filha da puta do donald trump diminui a quantidade de refugiados que podem entrar no pais pq nao e a familia dele,1
rt nomeusuario 13 anos mae finalmente minha menstruacao veio larga de ser besta tu furou o cu no prego da cadeira wagner,0
rt nomeusuario eu farei a biografia do bolsonaro paginaweb,0
rt nomeusuario feliz dia do n importa se n falei o que to pensando ou querendo vc tem que adivinhar senao vou ficar com raiva e passar 1 ano,0
rt nomeusuario feministas criticam decote da feminista ema watson pq a desvaloriza acham que ema watson tem q se dar respeito feministas,0
rt nomeusuario incitacao estranhamente no dia em que defendia a prisao de um menor estuprador e assassino enquanto o pt defendia o estuprador,0
rt nomeusuario liguei pra minha mae ta um caos la meu pai deu facada no meu irmao minha irma fugiu tudo pq o amor e sexo ta abalando a famil,1
rt nomeusuario nao ha titulo melhor para uma biografia do bolsonaro do que jair bolsonaro,0
rt nomeusuario pela foto do perfil se for o pisao dela a familia tradicional ja esta morta por esmagamento paginaweb,1
rt nomeusuario quem da fiufiu pra isso serio na moral nem passarinho mais facil um bemtevi latir pra nao pegar mal assobiar paginaweb,0
rt nomeusuario responde sua esquerdista de merda paginaweb,1
rt nomeusuario saibam separar as coisas amanha e o dia das mulheres o dia de quem se veste como mulher e 1o de abril kkkkk,1
rt nomeusuario se o nomeusuario so tivesse matado uma mulher esquartejado e dado pros cachorro ele tava solto mas piada com feminismo e b,1
rt nomeusuario to pensando em virar pm so pra musica da daniela mercury parar de tocar quando passar por mim so nem obrigado,0
rt nomeusuario eu sei que quem apoia bolsonaro do cara mais humilde ao mais esclarecido ver o unico cara honesto ser condenado da um odio,0
rt nomeusuario nomeusuario ai denunciei essa porra mercado da fe fora daquii hahahah,0
rt nomeusuario aonde esta o meu coracao ali estara o meu tesouro,0
rt nomeusuario nomeusuario meu deus sou do nordeste e nem me esquento pq eu sei que e humor,0
rt nomeusuario parabens mesmo paginaweb,0
rt nomeusuario os mais novos gostam de imitar aquilo veem na televisao pra mim nao e uma boa ideia paginaweb,0
rt nomeusuario nomeusuario diria q todo esquerdista e um orgulhoso que fugiu das aulas de historia pulou aulas de filosofia e nao sabe,1
rt nomeusuario nomeusuario venezuela so com intervencao militar externa o povo nao tem forca armada e nem forca fisica para lutar,0
rt nomeusuario vcs fufas sao bue abusadas,1
rt nomeusuario saudades de cantar em islao para elas todasmas principalmente para a cris a nocas a dia tixa e a rafa tambem,0
rt nomeusuario azeiteiro quero q te fodas volta para a tua terra,1
rt nomeusuario nomeusuario abril seminario sobre ideologia de generocom certificado 08 e 09 abril ariquemesro paginaweb,0
rt nomeusuario menina se veste como menina naoaideologiadegenero paginaweb,1
rt nomeusuario o que quer dizer exatamente paginaweb,0
rt nomeusuario venero toda a mulher e a causa do nascimento mas ha querida muito gira e muito burra ao mesmo tempo,1
rt nomeusuario trump de carvalho encontrei isto na net nao sei quem foi o genio paginaweb,0
rt nomeusuario nomeusuario essa pagina e o melhor modo de se provar que essa justica social nao passa de uma modinha,0
rt nomeusuario olhem a 3 com carinho paginaweb,0
rt nomeusuario e cheio de opiniao mas nao tem coragem de falar se nao for criando personagem com a cara do bolsonaro que do,0
rt nomeusuario bruno esta solto presidente do pco que quer matar conservadores nem processo tem bolsonaro processado e reu estranho htt,0
rt nomeusuario nomeusuario e um dos proponentes da reforma do mblfipe para a previdencia aposentadoria digna e justa para todos sem p,0
rt nomeusuario pode ser gorda pode ser feia so nao pode ser gorda e feia vemegea,1
rt nomeusuario isto realmente eh uma grande rede de fufas,1
rt nomeusuario voces ja perceberam que quando voce ta pra baixo basta colocar um funk pra ficar la encima ja mandando as saradas no ar,0
rt nomeusuario feministas podem esperar o dia as criancas e as trans podem esperar o dia da mentira para comemorarem diadamulher,0
rt nomeusuario argentina buenos aires agora so cresce ta lindo niunamenos parointernacionaldemujeres 8m vivasnosqueremos foto nomeusuario,0
rt nomeusuario ta lindo av rio branco tomada pelas mulheres no rio de janeiro 8m diainternacionaldamulher diadamulher paginaweb,0
rt nomeusuario os catolicos idiotas uteis de george soros paginaweb,0
rt nomeusuario roses are red violets are blue pa que o jonas se temos o mitroglou,0
rt nomeusuario nomeusuario nomeusuario nomeusuario sua vida e babar o ovo da bia e a bia e feia e gorda,1
rt nomeusuario queria avisar as minhas amigas que a escola inteira conhece a gente como grupo de sapatao e viado como eu sei disso falaram,1
rt nomeusuario quando junta mt sapatao num grupo so n da ne,1
rt nomeusuario nomeusuario nomeusuario nomeusuario dia 20 isto e dia 23 rsc em lisboa amanha compro bilhete hoje vou so dormir feliz,0
rt nomeusuario meuamigosecreto gosta de ver lesbicas se beijando mas se for gay ai e pecado deus nao gosta,0
rt nomeusuario doloresmulher de extrema importancia p a luta indigena latinoamericana pobre india comunista rebelde foi apaga,0
rt nomeusuario os meus irmaos quando assistem bonecos muitas das vezes querem ser aquilo que o boneco e respeito mas nao sou a favor ht,1
rt nomeusuario to amando muito o perfil do nomeusuario expondo os justiceiros sociais politicamente corretos mas que na verdade,0
rt nomeusuario sim eles fizeram isso paginaweb,0
rt nomeusuario com este champo nao ganhas caspa nao ganhas oleosidade nao ganhas pontas espigadas nao ganhas nada paginaweb,0
rt nomeusuario mas hey toma aqui uma flor sorria e engula a dor via pietra pinheiro internationalwomensday paginaweb,0
rt nomeusuario so eu acho muito esquisito essas mulheres todas artificiais que falam gemendo pelo nariz preguicadegentesemconteudo,0
rt nomeusuario familias tambem perderam lavouras ministerio da integracao nacional respondeu dizendo que faz vistoria nas barragens e,0
rt nomeusuario obra de barragem transp do rio sao francisco inaugurada no sabado rompe parcialmente e desaloja 60 familias incomp,0
rt nomeusuario projeto do sen nomeusuario quer limitar atuacao do mp no inquerito civil tratase do pls no 1982013 que limita praz,0
rt nomeusuario eu paro pelo respeito a autonomia das trabalhadoras sexuais e voce por que para euparo paginaweb,0
rt nomeusuario 3 eu nao tenho auto estima esqueci ela no utero todos dizem que eu sou bonita porem eu n me acho bonita apenas uma ga,0
rt nomeusuario e as namoradinhas entao tia paginaweb,0
rt nomeusuario se for assim meus filhos ja nao vao ver disney paginaweb,0
rt nomeusuario meu pai acabou de chegar em angola 5deg pais africano que ele vai trabalhar e nao e pra qualquer um o pai e foda ma,0
rt nomeusuario nao concordo paginaweb,0
rt nomeusuario grande espetaculo ontem do nomeusuario se antes ja era fa dele agora sou ainda mais vale mesmo a pena ir ver este s,0
rt nomeusuario e ridiculo acharem gays e fufas diferentes de todo o resto sao pessoas normais mas com gostos diferentes deixemse disso,1
rt nomeusuario antes o homossexualismo era proibidodepois passou a ser toleradohoje e normaleu vou embora antes que vire obrigator,1
rt nomeusuario jandira feghali esta passando na sua timeline paginaweb,0
rt nomeusuario qual o motivo do chilique do reinaldo azevedo contra a joice hasselmann,0
rt nomeusuario se o julgamento de nuremberg tivesse sido no nomeusuario ate hitler teria saido com o nome limpo por prescricao,0
rt nomeusuario um eleitor do trump foi agredido por delinquentes de esquerda e outro nao tente achar o porque paginaweb,0
rt nomeusuario nao vejo problema nenhum paginaweb,0
rt nomeusuario filha da maria do rosario x filhos do jair bolsonaro em quem tu confia pra dar conselho de com,1
rt nomeusuario chegando em boston =,0
rt nomeusuario avaliacao do nosso livro meuamigosecreto feminismo alem das redes na nomeusuario obrigada paginaweb,0
rt nomeusuario cinquenta tons mais escuros nao e empoderador e abuso post recente do nosso blog > leia em paginaweb http,0
rt nomeusuario 11 dicas de como fazer e manter amizade com outra mulher post de hoje no nosso blog >>> paginaweb http,0
rt nomeusuario junta esse grafico com a proposta de reforma da previdencia e tirem suas conclusoes paginaweb,0
rt nomeusuario nesse dia das mulheres pegue essas flores e coloque no tumulo das mulheres que foram assassinadas por seus companheiros naoq,0
rt nomeusuario pesado mas real por isso estaremos ocupando as ruas neste dia 8m paginaweb,0
rt nomeusuario repita comigo nao espere que ele va mudar por mim nao espere que ele va mudar por mim nao espere que ele va mudar por mim n,0
rt nomeusuario eu ainda nao superei o clipe de baiana e esse casal sapatao afrocentrado paginaweb,1
rt nomeusuario se vc trabalha em uma empresa de inflaveis 2016 foi o ano mais lucrativo e estranho da historia dessa industria paginaweb,0
rt nomeusuario como que essas meninas consegue ir pra escola toda bonitinha eu vou igual um sapatao ainda mais quando estou com so,0
rt nomeusuario para aquele comediante chama nomeusuario que dizia que bolsonaro estava sozinho bolsonaromerepresenta paginaweb,0
rt nomeusuario nao concordo e nada contra a homossexualidade paginaweb,1
rt nomeusuario frases da direita absurdo um judeu reagiu cuspindo no hitler imaginem se fosse ao contrario,0
rt nomeusuario e os paises acolhendo refugiados tem que gastar dinheiro ajudando essa gente la no seu pais infelizmente essa gente nao da,1
rt nomeusuario paises ricos nao aceitam refugiados estao certissimos paginaweb,1
rt nomeusuario nomeusuario que legal esse proselitismo barato sobre muculmanas vamos falar sobre mutilacao vaginal tambem falta de dir,0
rt nomeusuario para especialistas a rotulacao reforca preconceitos e limita as escolhas profissionais do futuro paginaweb,0
rt nomeusuario com todo respeito no dia que sair uma crianca pelo mesmo lugar de onde saem as fezes dos humanos o levy fidelix pod,1
rt nomeusuario bolsonaroreidomundo admiradores de nomeusuario sobem tag em homenagem e apoio ao deputado nostrendsbrasil http,0
